"가구구분코드","가구원수","세대구분코드","가구주_성별코드","가구주_연령","가구원2_성별코드","가구원2_연령","가구원3_성별코드","가구원3_연령","가구원4_성별코드","가구원4_연령","가구원5_성별코드","가구원5_연령","가구원6_성별코드","가구원6_연령","가구원7_성별코드","가구원7_연령","가구원8_성별코드","가구원8_연령","가구원9_성별코드","가구원9_연령","거처구분코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가구일련번호"
1,1,1,2,63,,,,,,,,,,,,,,,,,3,1,1281117,1151747,01907
1,1,1,2,63,,,,,,,,,,,,,,,,,3,4,2060993,1127302,08715
1,1,1,2,63,,,,,,,,,,,,,,,,,4,3,1789787,1678033,04705
1,1,1,2,64,,,,,,,,,,,,,,,,,1,2,1417211,1376519,12452
1,1,1,2,64,,,,,,,,,,,,,,,,,1,2,861525,739834,09746
1,1,1,2,64,,,,,,,,,,,,,,,,,1,3,1264161,1017779,08756
1,1,1,2,64,,,,,,,,,,,,,,,,,1,3,1578246,1269786,12722
1,1,1,2,64,,,,,,,,,,,,,,,,,1,3,1750928,1440801,11913
1,1,1,2,64,,,,,,,,,,,,,,,,,1,3,2087402,1700240,07605
1,1,1,2,64,,,,,,,,,,,,,,,,,1,6,2323477,1089042,01928
1,1,1,2,64,,,,,,,,,,,,,,,,,1,8,6992410,3310395,01131
1,1,1,2,64,,,,,,,,,,,,,,,,,2,1,1000991,788291,04347
1,1,1,2,64,,,,,,,,,,,,,,,,,2,2,1041748,692254,08585
1,1,1,2,64,,,,,,,,,,,,,,,,,2,2,1211880,1152297,02406
1,1,1,2,64,,,,,,,,,,,,,,,,,2,2,1999735,1276530,03143
1,1,1,2,64,,,,,,,,,,,,,,,,,2,2,820261,794347,02390
1,1,1,2,64,,,,,,,,,,,,,,,,,2,2,966972,904617,12204
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1021827,642244,07185
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1245399,1112506,03705
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1399195,1232182,04272
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1577143,1071103,02787
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1594719,1268358,10822
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,1687134,1365514,12880
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,2375928,2257113,00424
1,1,1,2,64,,,,,,,,,,,,,,,,,2,3,810379,581509,07857
1,1,1,2,64,,,,,,,,,,,,,,,,,2,4,1246401,847686,11070
1,1,1,2,64,,,,,,,,,,,,,,,,,2,4,3405726,2665929,07140
1,1,1,2,64,,,,,,,,,,,,,,,,,2,5,3664546,2902968,09527
1,1,1,2,64,,,,,,,,,,,,,,,,,3,4,1800191,1215359,08704
1,1,1,2,64,,,,,,,,,,,,,,,,,4,1,768267,768267,00816
1,1,1,2,64,,,,,,,,,,,,,,,,,4,2,1039822,768037,01591
1,1,1,2,64,,,,,,,,,,,,,,,,,4,3,2026541,1779041,06835
1,1,1,2,65,,,,,,,,,,,,,,,,,1,2,1467830,1427830,11503
1,1,1,2,65,,,,,,,,,,,,,,,,,1,3,1332964,990490,11278
1,1,1,2,65,,,,,,,,,,,,,,,,,1,3,1738968,1380326,06358
1,1,1,2,65,,,,,,,,,,,,,,,,,1,3,2024510,1805746,02414
1,1,1,2,65,,,,,,,,,,,,,,,,,1,4,1760685,1347653,09768
1,1,1,2,65,,,,,,,,,,,,,,,,,1,4,2170097,2036957,01967
1,1,1,2,65,,,,,,,,,,,,,,,,,1,4,2226436,1833915,10436
1,1,1,2,65,,,,,,,,,,,,,,,,,1,5,7143366,6558366,12315
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,1095120,930421,02863
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,1120566,998146,01795
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,1571849,1404709,07540
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,1599802,1419807,07883
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,2226147,1898397,02960
1,1,1,2,65,,,,,,,,,,,,,,,,,2,2,832180,818042,04261
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1011542,911330,11071
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1079631,920337,09931
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1352290,1200917,03255
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1371862,1308195,04259
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1609063,1323763,05191
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,1611609,1233716,06016
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,2502731,2169653,04939
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,2663641,2043326,06484
1,1,1,2,65,,,,,,,,,,,,,,,,,2,3,946766,660283,05900
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,1121403,698715,00315
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,2105104,1581219,06792
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,2118146,1492256,07772
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,2353770,2014190,07053
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,2559290,2136982,03226
1,1,1,2,65,,,,,,,,,,,,,,,,,2,4,3172963,2536973,09508
1,1,1,2,65,,,,,,,,,,,,,,,,,2,5,1933009,1688089,09509
1,1,1,2,65,,,,,,,,,,,,,,,,,2,6,2974253,2127569,07949
1,1,1,2,65,,,,,,,,,,,,,,,,,4,2,1814497,1395712,05237
1,1,1,2,65,,,,,,,,,,,,,,,,,4,3,2017589,1495731,00267
1,1,1,2,65,,,,,,,,,,,,,,,,,4,4,3072820,2408617,02451
1,1,1,2,65,,,,,,,,,,,,,,,,,5,2,1097860,1061193,11314
1,1,1,2,66,,,,,,,,,,,,,,,,,1,1,1131382,884582,12746
1,1,1,2,66,,,,,,,,,,,,,,,,,1,2,1017589,814339,05610
1,1,1,2,66,,,,,,,,,,,,,,,,,1,3,1262074,1040298,12239
1,1,1,2,66,,,,,,,,,,,,,,,,,1,3,2307787,1780278,02193
1,1,1,2,66,,,,,,,,,,,,,,,,,2,2,1123820,1018620,07708
1,1,1,2,66,,,,,,,,,,,,,,,,,2,2,1285612,1232572,13384
1,1,1,2,66,,,,,,,,,,,,,,,,,2,2,2294441,1664610,13055
1,1,1,2,66,,,,,,,,,,,,,,,,,2,2,983884,983884,12208
1,1,1,2,66,,,,,,,,,,,,,,,,,2,3,2567575,2194249,09075
1,1,1,2,66,,,,,,,,,,,,,,,,,2,3,863484,767441,02970
1,1,1,2,66,,,,,,,,,,,,,,,,,2,4,1528550,1179323,07738
1,1,1,2,66,,,,,,,,,,,,,,,,,2,4,1594636,876039,06971
1,1,1,2,66,,,,,,,,,,,,,,,,,2,4,2441089,1484229,02014
1,1,1,2,66,,,,,,,,,,,,,,,,,2,4,2651077,1740562,04096
1,1,1,2,66,,,,,,,,,,,,,,,,,2,4,3279763,2852557,03637
1,1,1,2,66,,,,,,,,,,,,,,,,,2,5,1862420,1197533,00373
1,1,1,2,66,,,,,,,,,,,,,,,,,2,5,2646924,1996516,03014
1,1,1,2,66,,,,,,,,,,,,,,,,,3,2,762943,542943,09962
1,1,1,2,66,,,,,,,,,,,,,,,,,4,3,1848314,1136748,00881
1,1,1,2,66,,,,,,,,,,,,,,,,,4,3,2519366,1856500,03608
1,1,1,2,66,,,,,,,,,,,,,,,,,4,4,2063292,1796051,07486
1,1,1,2,67,,,,,,,,,,,,,,,,,1,2,1731014,1350961,09494
1,1,1,2,67,,,,,,,,,,,,,,,,,1,2,937334,888151,07677
1,1,1,2,67,,,,,,,,,,,,,,,,,1,2,994341,795365,08893
1,1,1,2,67,,,,,,,,,,,,,,,,,1,3,1277451,1023759,11917
1,1,1,2,67,,,,,,,,,,,,,,,,,1,3,1822626,1260469,08138
1,1,1,2,67,,,,,,,,,,,,,,,,,1,4,2351158,1215065,12915
1,1,1,2,67,,,,,,,,,,,,,,,,,2,1,1420102,1070102,12378
1,1,1,2,67,,,,,,,,,,,,,,,,,2,1,771831,722074,09418
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,1378055,1315355,04418
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,1383532,995972,08782
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,1504305,1320305,11159
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,1604872,1191207,05469
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,2681333,2416603,06963
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,866485,635899,02842
1,1,1,2,67,,,,,,,,,,,,,,,,,2,2,989870,841226,04170
1,1,1,2,67,,,,,,,,,,,,,,,,,2,3,1402995,1256328,02632
1,1,1,2,67,,,,,,,,,,,,,,,,,2,3,1570389,1156401,05354
1,1,1,2,67,,,,,,,,,,,,,,,,,2,3,2093823,1719233,12536
1,1,1,2,67,,,,,,,,,,,,,,,,,2,3,2111260,1624594,05193
1,1,1,2,67,,,,,,,,,,,,,,,,,2,3,2707447,2187188,07070
1,1,1,2,67,,,,,,,,,,,,,,,,,2,4,1903832,1578382,12593
1,1,1,2,67,,,,,,,,,,,,,,,,,2,4,3405752,3260009,13162
1,1,1,2,67,,,,,,,,,,,,,,,,,2,4,3507414,2179628,03701
1,1,1,2,67,,,,,,,,,,,,,,,,,2,6,5937485,4118970,07774
1,1,1,2,67,,,,,,,,,,,,,,,,,4,1,849195,527528,01902
1,1,1,2,67,,,,,,,,,,,,,,,,,4,3,1736435,1403109,07898
1,1,1,2,67,,,,,,,,,,,,,,,,,4,3,3098846,1398846,13092
1,1,1,2,68,,,,,,,,,,,,,,,,,1,1,1104025,973025,10324
1,1,1,2,68,,,,,,,,,,,,,,,,,1,2,1638379,1304809,06593
1,1,1,2,68,,,,,,,,,,,,,,,,,1,2,2249098,1930765,09340
1,1,1,2,68,,,,,,,,,,,,,,,,,1,2,956208,832924,11079
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,1292122,1154959,01754
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,1355544,960502,06100
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,1559577,1464343,11832
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,1893016,1207630,11238
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,2034686,1613689,11916
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,2189837,1835728,10995
1,1,1,2,68,,,,,,,,,,,,,,,,,1,3,3123701,1944543,10664
1,1,1,2,68,,,,,,,,,,,,,,,,,1,4,1597494,1557577,03869
1,1,1,2,68,,,,,,,,,,,,,,,,,1,4,1707723,964253,04659
1,1,1,2,68,,,,,,,,,,,,,,,,,1,4,2727467,2006117,12750
1,1,1,2,68,,,,,,,,,,,,,,,,,2,1,1061794,888461,04163
1,1,1,2,68,,,,,,,,,,,,,,,,,2,1,1105112,1011476,09809
1,1,1,2,68,,,,,,,,,,,,,,,,,2,1,1430973,1298973,04508
1,1,1,2,68,,,,,,,,,,,,,,,,,2,2,1205787,1008285,03509
1,1,1,2,68,,,,,,,,,,,,,,,,,2,2,1486580,1365594,05181
1,1,1,2,68,,,,,,,,,,,,,,,,,2,2,2072885,1782947,12363
1,1,1,2,68,,,,,,,,,,,,,,,,,2,2,2566500,2264828,05124
1,1,1,2,68,,,,,,,,,,,,,,,,,2,3,1603043,1540822,07438
1,1,1,2,68,,,,,,,,,,,,,,,,,2,3,1660094,1542884,09936
1,1,1,2,68,,,,,,,,,,,,,,,,,2,3,2550860,2324260,02114
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,1649526,1334113,10733
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,2057166,1282936,03092
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,2200091,2024458,02835
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,2328500,1308724,07779
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,4393222,2136349,04321
1,1,1,2,68,,,,,,,,,,,,,,,,,2,4,820445,648152,09522
1,1,1,2,68,,,,,,,,,,,,,,,,,3,2,2098101,1352851,11709
1,1,1,2,68,,,,,,,,,,,,,,,,,5,2,1646074,1546074,08172
1,1,1,2,69,,,,,,,,,,,,,,,,,1,1,1089648,1081775,12711
1,1,1,2,69,,,,,,,,,,,,,,,,,1,1,1229329,1035829,11755
1,1,1,2,69,,,,,,,,,,,,,,,,,1,1,1296237,1158352,11104
1,1,1,2,69,,,,,,,,,,,,,,,,,1,2,1384300,1294495,08543
1,1,1,2,69,,,,,,,,,,,,,,,,,1,2,1591576,1454811,11732
1,1,1,2,69,,,,,,,,,,,,,,,,,1,2,619798,619798,11534
1,1,1,2,69,,,,,,,,,,,,,,,,,1,2,848030,519107,10868
1,1,1,2,69,,,,,,,,,,,,,,,,,1,3,1324726,898273,10677
1,1,1,2,69,,,,,,,,,,,,,,,,,1,3,1336292,1252382,08849
1,1,1,2,69,,,,,,,,,,,,,,,,,1,3,2373996,2251046,08006
1,1,1,2,69,,,,,,,,,,,,,,,,,2,1,1031273,1017773,02648
1,1,1,2,69,,,,,,,,,,,,,,,,,2,1,547429,476872,03197
1,1,1,2,69,,,,,,,,,,,,,,,,,2,2,1103930,980354,08231
1,1,1,2,69,,,,,,,,,,,,,,,,,2,2,1411289,1163281,13077
1,1,1,2,69,,,,,,,,,,,,,,,,,2,3,1205752,1128052,02083
1,1,1,2,69,,,,,,,,,,,,,,,,,2,3,1699955,1526219,07418
1,1,1,2,69,,,,,,,,,,,,,,,,,2,4,2140961,1654928,08459
1,1,1,2,69,,,,,,,,,,,,,,,,,3,1,1742529,1572529,13196
1,1,1,2,69,,,,,,,,,,,,,,,,,3,3,2087980,1659480,00719
1,1,1,2,69,,,,,,,,,,,,,,,,,4,2,1035785,967335,00709
1,1,1,2,69,,,,,,,,,,,,,,,,,4,2,1097528,1004195,10004
1,1,1,2,69,,,,,,,,,,,,,,,,,6,2,1359232,1267249,01830
1,1,1,2,70,,,,,,,,,,,,,,,,,1,2,1570047,1112491,11841
1,1,1,2,70,,,,,,,,,,,,,,,,,1,2,1572441,1169891,10992
1,1,1,2,70,,,,,,,,,,,,,,,,,1,2,2457689,1254356,08186
1,1,1,2,70,,,,,,,,,,,,,,,,,1,3,1778456,1599426,13461
1,1,1,2,70,,,,,,,,,,,,,,,,,1,3,1940886,1542362,12569
1,1,1,2,70,,,,,,,,,,,,,,,,,1,4,1336527,1252533,08740
1,1,1,2,70,,,,,,,,,,,,,,,,,1,4,1800077,1211259,12846
1,1,1,2,70,,,,,,,,,,,,,,,,,1,4,2578089,1994345,00480
1,1,1,2,70,,,,,,,,,,,,,,,,,2,2,1399386,1228886,12448
1,1,1,2,70,,,,,,,,,,,,,,,,,2,3,1222177,1144713,03076
1,1,1,2,70,,,,,,,,,,,,,,,,,2,3,1853448,1690115,10024
1,1,1,2,70,,,,,,,,,,,,,,,,,2,5,3524499,1660102,01573
1,1,1,2,70,,,,,,,,,,,,,,,,,2,8,7123417,5348132,11599
1,1,1,2,70,,,,,,,,,,,,,,,,,3,2,1115023,982340,09928
1,1,1,2,70,,,,,,,,,,,,,,,,,3,4,1942141,1112746,05995
1,1,1,2,70,,,,,,,,,,,,,,,,,4,3,1474678,1294848,03114
1,1,1,2,71,,,,,,,,,,,,,,,,,1,1,1811916,1238671,11985
1,1,1,2,71,,,,,,,,,,,,,,,,,1,1,637227,631848,03800
1,1,1,2,71,,,,,,,,,,,,,,,,,1,2,1244158,1206885,11688
1,1,1,2,71,,,,,,,,,,,,,,,,,1,2,1373224,1215264,08789
1,1,1,2,71,,,,,,,,,,,,,,,,,1,3,1951801,932406,12042
1,1,1,2,71,,,,,,,,,,,,,,,,,1,3,1973447,1495628,12888
1,1,1,2,71,,,,,,,,,,,,,,,,,2,1,1028281,1028281,12150
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,1028629,670629,00384
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,1117591,815391,10128
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,1247825,1220525,12563
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,1273272,959939,13185
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,1844455,1701455,05333
1,1,1,2,71,,,,,,,,,,,,,,,,,2,2,976479,852360,02244
1,1,1,2,71,,,,,,,,,,,,,,,,,2,3,907378,756043,11466
1,1,1,2,71,,,,,,,,,,,,,,,,,3,4,1386726,974908,04322
1,1,1,2,71,,,,,,,,,,,,,,,,,4,1,861898,838033,03175
1,1,1,2,71,,,,,,,,,,,,,,,,,4,2,1145178,1061845,03208
1,1,1,2,71,,,,,,,,,,,,,,,,,4,2,1340631,1054631,10167
1,1,1,2,71,,,,,,,,,,,,,,,,,4,3,6076310,5294206,06151
1,1,1,2,71,,,,,,,,,,,,,,,,,4,4,2191175,1862095,02596
1,1,1,2,72,,,,,,,,,,,,,,,,,1,1,1100777,623554,08250
1,1,1,2,72,,,,,,,,,,,,,,,,,1,1,732233,668900,11884
1,1,1,2,72,,,,,,,,,,,,,,,,,1,1,926724,658288,12925
1,1,1,2,72,,,,,,,,,,,,,,,,,1,2,1021873,795206,08852
1,1,1,2,72,,,,,,,,,,,,,,,,,1,2,1066463,1050406,02004
1,1,1,2,72,,,,,,,,,,,,,,,,,1,3,785232,687949,03004
1,1,1,2,72,,,,,,,,,,,,,,,,,1,5,2830968,2663203,05259
1,1,1,2,72,,,,,,,,,,,,,,,,,2,1,905148,743482,02697
1,1,1,2,72,,,,,,,,,,,,,,,,,2,1,960012,768346,12864
1,1,1,2,72,,,,,,,,,,,,,,,,,2,2,1216254,1042877,04165
1,1,1,2,72,,,,,,,,,,,,,,,,,2,2,1932440,1792440,04045
1,1,1,2,72,,,,,,,,,,,,,,,,,2,2,885767,599708,04253
1,1,1,2,72,,,,,,,,,,,,,,,,,2,2,946588,601951,08603
1,1,1,2,72,,,,,,,,,,,,,,,,,2,3,1008220,865903,10027
1,1,1,2,72,,,,,,,,,,,,,,,,,2,3,1764914,995576,03517
1,1,1,2,72,,,,,,,,,,,,,,,,,2,3,1867025,1295202,12462
1,1,1,2,72,,,,,,,,,,,,,,,,,2,5,2063339,1224359,03893
1,1,1,2,72,,,,,,,,,,,,,,,,,3,2,784327,510057,01144
1,1,1,2,72,,,,,,,,,,,,,,,,,3,2,805568,456111,08290
1,1,1,2,72,,,,,,,,,,,,,,,,,4,3,1408001,1360288,03222
1,1,1,2,73,,,,,,,,,,,,,,,,,1,1,1078930,1000932,04571
1,1,1,2,73,,,,,,,,,,,,,,,,,1,1,1560468,1235302,11627
1,1,1,2,73,,,,,,,,,,,,,,,,,1,1,1632340,1369553,06097
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,1005010,905010,10132
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,1097158,944019,02429
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,1185043,906098,09161
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,1209048,939048,07965
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,1573600,1410116,10434
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,667542,597542,02233
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,744793,718126,02175
1,1,1,2,73,,,,,,,,,,,,,,,,,1,2,970395,741852,10241
1,1,1,2,73,,,,,,,,,,,,,,,,,1,3,585311,504741,10761
1,1,1,2,73,,,,,,,,,,,,,,,,,2,1,903515,867485,03675
1,1,1,2,73,,,,,,,,,,,,,,,,,2,2,1132407,1069644,08939
1,1,1,2,73,,,,,,,,,,,,,,,,,2,2,1911164,1768164,12564
1,1,1,2,73,,,,,,,,,,,,,,,,,2,2,654519,603750,08940
1,1,1,2,73,,,,,,,,,,,,,,,,,2,2,731588,711588,08284
1,1,1,2,73,,,,,,,,,,,,,,,,,4,3,981860,947880,07583
1,1,1,2,74,,,,,,,,,,,,,,,,,1,1,1883271,1452823,03745
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,1048916,655894,06074
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,1094221,624221,08139
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,581403,579737,08797
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,647364,441507,06594
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,769519,711951,02311
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,803378,750045,04664
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,890683,633773,10419
1,1,1,2,74,,,,,,,,,,,,,,,,,1,2,909851,627851,02542
1,1,1,2,74,,,,,,,,,,,,,,,,,1,3,2353004,2038171,10798
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,1097268,943935,12450
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,1255052,1094915,03889
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,1305715,1248215,04874
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,1601327,1173898,12382
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,935357,885357,01837
1,1,1,2,74,,,,,,,,,,,,,,,,,2,2,987161,714258,02250
1,1,1,2,74,,,,,,,,,,,,,,,,,2,3,2036324,1918112,12879
1,1,1,2,74,,,,,,,,,,,,,,,,,3,2,2079276,1602002,01851
1,1,1,2,75,,,,,,,,,,,,,,,,,1,1,1166380,731044,10243
1,1,1,2,75,,,,,,,,,,,,,,,,,1,1,1168435,868435,05978
1,1,1,2,75,,,,,,,,,,,,,,,,,1,1,839317,702651,08812
1,1,1,2,75,,,,,,,,,,,,,,,,,1,2,1266891,823163,09771
1,1,1,2,75,,,,,,,,,,,,,,,,,1,2,1334133,1233045,03873
1,1,1,2,75,,,,,,,,,,,,,,,,,1,2,662879,586213,10967
1,1,1,2,75,,,,,,,,,,,,,,,,,1,2,973888,656388,10460
1,1,1,2,75,,,,,,,,,,,,,,,,,2,1,1019170,1007170,03254
1,1,1,2,75,,,,,,,,,,,,,,,,,2,1,949560,895560,10513
1,1,1,2,75,,,,,,,,,,,,,,,,,2,1,974644,794227,10122
1,1,1,2,75,,,,,,,,,,,,,,,,,2,2,1235224,1218558,07668
1,1,1,2,75,,,,,,,,,,,,,,,,,2,2,1486724,1012427,11650
1,1,1,2,75,,,,,,,,,,,,,,,,,2,2,1867262,1417282,04509
1,1,1,2,75,,,,,,,,,,,,,,,,,3,1,934735,853975,13050
1,1,1,2,75,,,,,,,,,,,,,,,,,3,2,772023,595273,08332
1,1,1,2,75,,,,,,,,,,,,,,,,,4,2,1133031,1079697,07585
1,1,1,2,75,,,,,,,,,,,,,,,,,4,2,2239875,1520375,03780
1,1,1,2,76,,,,,,,,,,,,,,,,,1,1,796619,785239,09770
1,1,1,2,76,,,,,,,,,,,,,,,,,1,1,797053,623543,01386
1,1,1,2,76,,,,,,,,,,,,,,,,,1,1,804282,715082,00223
1,1,1,2,76,,,,,,,,,,,,,,,,,1,1,978214,978214,09707
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1024965,869965,10275
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1113339,1066744,06112
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1194735,1039740,12514
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1339731,1045731,08328
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1376244,1250244,00399
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,1899037,947048,05499
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,583177,497495,04306
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,638386,612944,00820
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,956732,682732,09710
1,1,1,2,76,,,,,,,,,,,,,,,,,1,2,984898,821279,11624
1,1,1,2,76,,,,,,,,,,,,,,,,,1,3,1424018,1226174,11276
1,1,1,2,76,,,,,,,,,,,,,,,,,2,1,1081543,914877,06153
1,1,1,2,76,,,,,,,,,,,,,,,,,2,1,1994447,1979237,09798
1,1,1,2,76,,,,,,,,,,,,,,,,,2,2,1102920,934920,12447
1,1,1,2,76,,,,,,,,,,,,,,,,,2,2,1117350,1075987,07787
1,1,1,2,76,,,,,,,,,,,,,,,,,2,2,1509072,1327909,12211
1,1,1,2,76,,,,,,,,,,,,,,,,,2,2,3197041,2539661,04869
1,1,1,2,76,,,,,,,,,,,,,,,,,3,1,541221,474588,01878
1,1,1,2,76,,,,,,,,,,,,,,,,,3,2,1126446,774766,11509
1,1,1,2,76,,,,,,,,,,,,,,,,,3,2,879491,787924,08287
1,1,1,2,76,,,,,,,,,,,,,,,,,3,4,3007022,2234035,03777
1,1,1,2,76,,,,,,,,,,,,,,,,,4,2,1283982,1162707,06378
1,1,1,2,76,,,,,,,,,,,,,,,,,4,2,872180,781013,00525
1,1,1,2,77,,,,,,,,,,,,,,,,,1,1,886821,673234,11206
1,1,1,2,77,,,,,,,,,,,,,,,,,1,2,754244,443623,08833
1,1,1,2,77,,,,,,,,,,,,,,,,,1,2,912369,753659,05552
1,1,1,2,77,,,,,,,,,,,,,,,,,1,2,963258,920741,01937
1,1,1,2,77,,,,,,,,,,,,,,,,,1,3,2109315,1408733,10219
1,1,1,2,77,,,,,,,,,,,,,,,,,2,1,1041297,974297,12223
1,1,1,2,77,,,,,,,,,,,,,,,,,2,1,456038,445563,07884
1,1,1,2,77,,,,,,,,,,,,,,,,,2,2,1000995,915995,07729
1,1,1,2,77,,,,,,,,,,,,,,,,,2,2,1127896,852063,08345
1,1,1,2,77,,,,,,,,,,,,,,,,,2,2,581919,427024,02963
1,1,1,2,77,,,,,,,,,,,,,,,,,4,3,1637067,918432,07338
1,1,1,2,78,,,,,,,,,,,,,,,,,1,1,508806,458806,11141
1,1,1,2,78,,,,,,,,,,,,,,,,,1,1,804231,750897,05149
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1054231,954231,09528
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1265111,1154707,04108
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1295615,1233138,08117
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1296161,975126,10365
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1338960,838960,05980
1,1,1,2,78,,,,,,,,,,,,,,,,,1,2,1501862,1206862,09398
1,1,1,2,78,,,,,,,,,,,,,,,,,2,1,641961,591023,03497
1,1,1,2,78,,,,,,,,,,,,,,,,,2,1,951135,754540,01356
1,1,1,2,78,,,,,,,,,,,,,,,,,2,2,1011138,889015,01542
1,1,1,2,78,,,,,,,,,,,,,,,,,2,3,1330535,938313,09172
1,1,1,2,78,,,,,,,,,,,,,,,,,4,2,1159879,1017249,13093
1,1,1,2,79,,,,,,,,,,,,,,,,,1,1,1272435,934435,02161
1,1,1,2,79,,,,,,,,,,,,,,,,,1,1,834930,819510,11474
1,1,1,2,79,,,,,,,,,,,,,,,,,1,2,1074348,759348,08307
1,1,1,2,79,,,,,,,,,,,,,,,,,1,2,675663,453953,02230
1,1,1,2,79,,,,,,,,,,,,,,,,,1,2,722257,501924,11102
1,1,1,2,79,,,,,,,,,,,,,,,,,1,2,869665,844665,11138
1,1,1,2,79,,,,,,,,,,,,,,,,,2,2,1205264,1013764,12277
1,1,1,2,79,,,,,,,,,,,,,,,,,2,2,1487367,1305819,02182
1,1,1,2,79,,,,,,,,,,,,,,,,,2,2,1569414,1415581,08456
1,1,1,2,79,,,,,,,,,,,,,,,,,2,2,2121270,2112936,06155
1,1,1,2,79,,,,,,,,,,,,,,,,,2,2,829556,589556,09973
1,1,1,2,79,,,,,,,,,,,,,,,,,2,4,3622733,3541128,12148
